des_chr,des_num,des,name,date_start,date_end,cum_ip
2021VY4,,2021VY4,,2106-11-14,2106-11-14,8.46e-07
2021VY4,,2021VY4,,2112-11-13,2112-11-13,3.731e-07
2021VY7,,2021VY7,,2117-11-12,2117-11-12,4.85e-07
2021VY7,,2021VY7,,2115-11-13,2115-11-13,1.58e-07
2021VY7,,2021VY7,,2114-11-13,2114-11-13,2.09e-07
2021VY7,,2021VY7,,2099-11-12,2099-11-12,1.15e-07
2021VY7,,2021VY7,,2093-05-09,2093-05-09,2.49e-09
2021VY7,,2021VY7,,2044-11-12,2044-11-12,2.6e-09
2021VY7,,2021VY7,,2054-05-10,2054-05-10,2.08e-07
2021VY7,,2021VY7,,2105-11-13,2105-11-13,4.48e-07
2021VZ22,,2021VZ22,,2072-11-20,2072-11-20,7.69e-09
2021VZ22,,2021VZ22,,2102-11-21,2102-11-21,5.38e-07
2021VZ22,,2021VZ22,,2104-11-22,2104-11-22,2.46e-07
2021VZ22,,2021VZ22,,2107-11-22,2107-11-22,1.04e-07
2021VZ22,,2021VZ22,,2108-11-21,2108-11-21,1.25e-10
2021VZ22,,2021VZ22,,2113-11-21,2113-11-21,2.64e-07
2021VZ22,,2021VZ22,,2117-11-21,2117-11-22,1.5054600000000002e-05
2021VZ22,,2021VZ22,,2118-11-21,2118-11-22,5.945967e-07
2021VZ22,,2021VZ22,,2120-11-21,2120-11-21,1.8133e-07
2021VZ22,,2021VZ22,,2121-11-21,2121-11-21,6.16e-11
2021WA1,,2021WA1,,2120-11-27,2120-11-27,1.06e-08
2021WA1,,2021WA1,,2116-11-27,2116-11-27,0.00052
2021WA1,,2021WA1,,2117-11-28,2117-11-28,7.56e-05
2021WA1,,2021WA1,,2119-11-28,2119-11-28,7.84e-09
2021WC1,,2021WC1,,2063-11-29,2063-11-29,9.2e-11
2021WC1,,2021WC1,,2069-11-28,2069-11-28,4.04e-11
2021WC1,,2021WC1,,2073-11-28,2073-11-28,3.64e-10
2021WC1,,2021WC1,,2077-11-28,2077-11-28,2.08e-07
2021WC1,,2021WC1,,2079-11-29,2079-11-29,2.311e-07
2021WC3,,2021WC3,,2112-07-15,2112-07-15,1.52e-08
2021WC3,,2021WC3,,2112-12-02,2112-12-02,1.67e-10
2021WC3,,2021WC3,,2113-12-03,2113-12-03,1.87e-07
2021WC3,,2021WC3,,2110-12-04,2110-12-05,7.64e-08
2021WC3,,2021WC3,,2117-12-03,2117-12-04,5.212699999999999e-07
2021WC3,,2021WC3,,2118-12-03,2118-12-03,1.83e-10
2021WC3,,2021WC3,,2120-12-03,2120-12-04,5.138e-08
2021WC3,,2021WC3,,2121-12-03,2121-12-03,6.280794e-06
2021WC3,,2021WC3,,2114-12-04,2114-12-04,1.11e-07
2021WC3,,2021WC3,,2108-12-03,2108-12-03,3.409e-06
2021WC3,,2021WC3,,2102-07-17,2102-07-17,3.45e-10
2021WC3,,2021WC3,,2105-12-03,2105-12-04,1.2239999999999998e-06
2021WC3,,2021WC3,,2103-12-03,2103-12-03,3.88e-09
2021WC3,,2021WC3,,2100-12-03,2100-12-03,4.77e-08
2021WC3,,2021WC3,,2099-12-02,2099-12-02,4.79e-09
2021WC3,,2021WC3,,2097-12-02,2097-12-02,9.9e-08
2021WC3,,2021WC3,,2096-12-02,2096-12-03,5.2326e-06
2021WC3,,2021WC3,,2094-12-03,2094-12-03,5.881999999999999e-09
2021WC3,,2021WC3,,2093-12-04,2093-12-04,7.8e-09
2021WC3,,2021WC3,,2085-12-02,2085-12-02,4.25e-08
2021WC3,,2021WC3,,2107-12-04,2107-12-04,4.3532199999999996e-07
2021WC3,,2021WC3,,2070-07-04,2070-07-04,1.65e-08
2021WE3,,2021WE3,,2118-11-25,2118-11-25,1.68e-07
2021WE3,,2021WE3,,2113-11-25,2113-11-25,9.17e-08
2021WE3,,2021WE3,,2034-11-25,2034-11-25,3.14e-10
2021WE3,,2021WE3,,2027-11-25,2027-11-25,2.5e-10
2021WE6,,2021WE6,,2076-11-12,2076-11-12,3.29e-06
2021WE6,,2021WE6,,2083-08-12,2083-08-12,2.72e-11
2021WE6,,2021WE6,,2119-11-14,2119-11-14,6.3975e-06
2021WF3,,2021WF3,,2118-12-03,2118-12-04,1.650713e-07
2021WF3,,2021WF3,,2113-12-03,2113-12-03,3.34e-10
2021WF3,,2021WF3,,2111-12-03,2111-12-03,5.7e-06
2021WF3,,2021WF3,,2105-12-03,2105-12-03,7.77e-10
2021WF3,,2021WF3,,2103-12-03,2103-12-03,8.9e-09
2021WF3,,2021WF3,,2115-12-03,2115-12-03,4.98e-08
2021WF3,,2021WF3,,2097-12-02,2097-12-02,1.0869e-06
2021WF3,,2021WF3,,2099-12-02,2099-12-02,4.78e-08
2021WF3,,2021WF3,,2074-12-02,2074-12-02,2.1000464399999998e-05
2021WF3,,2021WF3,,2081-12-02,2081-12-02,5.49e-07
2021WF3,,2021WF3,,2051-12-02,2051-12-02,7.56e-10
2021WF3,,2021WF3,,2086-12-02,2086-12-02,2.71e-08
2021WF3,,2021WF3,,2090-12-02,2090-12-03,1.110228e-05
2021WF3,,2021WF3,,2083-12-02,2083-12-02,7.34e-08
2021WL2,,2021WL2,,2092-12-18,2092-12-18,2.54e-08
2021WL2,,2021WL2,,2095-12-17,2095-12-17,4.78e-07
2021WM4,,2021WM4,,2076-11-28,2076-11-28,5.74e-08
2021WM4,,2021WM4,,2080-11-28,2080-11-28,1.44e-09
2021WM4,,2021WM4,,2081-11-29,2081-11-29,9.21e-07
2021WM4,,2021WM4,,2083-11-29,2083-11-29,3.63297e-08
2021WM4,,2021WM4,,2085-11-29,2085-11-29,2.1453e-07
2021WM4,,2021WM4,,2075-11-29,2075-11-29,3.27e-09
2021WR4,,2021WR4,,2098-02-09,2098-02-09,1.29e-09
2021WU,,2021WU,,2106-11-24,2106-11-24,4.49e-09
2021WU4,,2021WU4,,2087-05-27,2087-05-27,7.49e-09
2021WU4,,2021WU4,,2103-05-28,2103-05-28,3.77e-09
2021WU4,,2021WU4,,2122-05-27,2122-05-27,1e-11
2021WV1,,2021WV1,,2120-12-06,2120-12-06,5.88e-08
2021WV1,,2021WV1,,2119-12-07,2119-12-07,2.7e-08
2021WV1,,2021WV1,,2116-12-04,2116-12-04,4.68e-09
2021WV1,,2021WV1,,2116-05-30,2116-06-01,3.58e-08
2021WV1,,2021WV1,,2115-12-05,2115-12-07,4.048e-08
2021WV1,,2021WV1,,2115-06-02,2115-06-02,1.52e-08
2021WV1,,2021WV1,,2114-12-08,2114-12-08,3.44e-08
2021WV1,,2021WV1,,2113-12-06,2113-12-06,5.14e-09
2021WV1,,2021WV1,,2112-12-07,2112-12-07,1.17e-05
2021WV1,,2021WV1,,2111-12-08,2111-12-08,6.280000000000001e-09
2021WV1,,2021WV1,,2111-08-01,2111-08-01,1.39e-08
2021WV1,,2021WV1,,2110-12-08,2110-12-08,2.91e-09
2021WV1,,2021WV1,,2105-12-06,2105-12-09,1.0138743e-05
2021WV1,,2021WV1,,2107-12-07,2107-12-08,1.4132e-07
2021WV1,,2021WV1,,2099-12-07,2099-12-07,3.341e-06
2021WV1,,2021WV1,,2103-12-07,2103-12-07,2e-08
2021WV1,,2021WV1,,2062-12-07,2062-12-07,3.38e-09
2021WV1,,2021WV1,,2064-12-08,2064-12-08,7.35e-08
2021WV1,,2021WV1,,2071-12-08,2071-12-08,1.77e-10
2021WV1,,2021WV1,,2076-12-07,2076-12-07,5.71e-06
2021WV1,,2021WV1,,2081-06-01,2081-06-01,8.6e-07
2021WV1,,2021WV1,,2083-12-09,2083-12-09,2.33e-06
2021WV1,,2021WV1,,2048-12-09,2048-12-09,1.11e-05
2021WV1,,2021WV1,,2087-06-01,2087-06-01,3.23e-09
2021WV1,,2021WV1,,2090-12-06,2090-12-06,1.3e-07
2021WV1,,2021WV1,,2091-12-07,2091-12-08,1.202e-07
2021WV1,,2021WV1,,2095-12-07,2095-12-07,7.019e-08
2021WV1,,2021WV1,,2096-12-06,2096-12-07,3.79898e-07
2021WV1,,2021WV1,,2098-12-07,2098-12-08,1.33112e-05
2021WV1,,2021WV1,,2085-12-08,2085-12-08,8.2101e-06
2021WZ1,,2021WZ1,,2103-12-02,2103-12-02,2.67e-07
2021WZ1,,2021WZ1,,2109-12-01,2109-12-02,6.3871e-08
2021XA11,,2021XA11,,2113-12-10,2113-12-10,5.13e-07
2021XC2,,2021XC2,,2096-12-05,2096-12-05,1.34e-07
2021XC2,,2021XC2,,2091-12-06,2091-12-06,1.71e-09
2021XC2,,2021XC2,,2085-12-05,2085-12-05,4.31e-07
2021XC2,,2021XC2,,2083-12-06,2083-12-06,8.94e-08
2021XC2,,2021XC2,,2088-12-05,2088-12-05,6.58e-08
2021XC2,,2021XC2,,2082-12-06,2082-12-06,2.54e-07
2021XD6,,2021XD6,,2103-12-12,2103-12-12,4.02e-09
2021XD6,,2021XD6,,2115-12-11,2115-12-11,5.14e-09
2021XD6,,2021XD6,,2121-12-10,2121-12-10,2.26e-10
2021XE,,2021XE,,2079-12-02,2079-12-02,1.76e-09
2021XF1,,2021XF1,,2073-12-03,2073-12-03,3.76e-10
2021XF1,,2021XF1,,2075-12-05,2075-12-05,1.977e-09
2021XF1,,2021XF1,,2086-12-06,2086-12-06,5.17e-09
2021XF1,,2021XF1,,2100-12-06,2100-12-06,1.87e-11
2021XF1,,2021XF1,,2121-12-05,2121-12-05,7.19e-10
2021XJ4,,2021XJ4,,2091-06-01,2091-06-01,2.68e-11
2021XK1,,2021XK1,,2089-06-01,2089-06-01,9.89e-08
2021XK1,,2021XK1,,2111-06-03,2111-06-03,2.07e-06
2021XK1,,2021XK1,,2112-06-02,2112-06-02,2.09e-07
2021XK3,,2021XK3,,2062-11-30,2062-11-30,1e-08
2021XP2,,2021XP2,,2081-12-05,2081-12-05,2.2991e-07
2021XP2,,2021XP2,,2098-12-05,2098-12-05,4.8e-09
2021XP2,,2021XP2,,2109-12-06,2109-12-06,1.16e-07
2021XQ4,,2021XQ4,,2054-05-28,2054-05-28,1.4e-11
2021XQ4,,2021XQ4,,2081-05-26,2081-05-26,2.76e-08
2021XQ4,,2021XQ4,,2095-05-28,2095-05-28,2.84e-08
2021XQ4,,2021XQ4,,2114-12-08,2114-12-08,2.19e-09
2021XU5,,2021XU5,,2105-06-07,2105-06-07,4.82e-10
2021XU5,,2021XU5,,2081-06-07,2081-06-07,5.12e-07
2021XU5,,2021XU5,,2073-12-08,2073-12-08,8.82e-09
2021XU5,,2021XU5,,2071-06-07,2071-06-07,3.37705e-07
2021XU5,,2021XU5,,2069-06-07,2069-06-07,8.39e-09
2021XU5,,2021XU5,,2068-06-07,2068-06-07,8.493000000000001e-08
2021XU5,,2021XU5,,2064-06-07,2064-06-07,1e-08
2021XU5,,2021XU5,,2062-06-07,2062-06-07,3.24e-11
2021XU5,,2021XU5,,2061-06-07,2061-06-07,5.29e-08
2021XU5,,2021XU5,,2059-06-08,2059-06-08,0.00017549999999999998
2021XU5,,2021XU5,,2057-12-09,2057-12-09,2.28e-09
2021XU5,,2021XU5,,2050-12-10,2050-12-10,1.33e-08
2021XU5,,2021XU5,,2043-12-10,2043-12-10,4.3e-11
2021XU5,,2021XU5,,2040-12-09,2040-12-10,1.5605e-06
2021XU5,,2021XU5,,2067-06-08,2067-06-08,4.59e-09
2021XV,,2021XV,,2118-12-01,2118-12-01,3.04e-09
2021XV,,2021XV,,2116-11-30,2116-11-30,5.28e-10
2021XV,,2021XV,,2080-11-29,2080-11-29,1.41e-08
2021XV,,2021XV,,2078-11-30,2078-11-30,8.59e-09
2021XV,,2021XV,,2066-11-30,2066-11-30,5.69e-08
2021XV,,2021XV,,2060-11-29,2060-11-29,3.23e-08
2021XV,,2021XV,,2054-11-30,2054-11-30,1.0848e-07
2021XV,,2021XV,,2055-11-30,2055-11-30,1.12e-07
2021XV,,2021XV,,2053-11-30,2053-11-30,1.2169999999999999e-08
2021XV,,2021XV,,2051-11-30,2051-11-30,1.88e-08
2021XV,,2021XV,,2050-11-30,2050-11-30,2.53e-08
2021XV,,2021XV,,2046-11-30,2046-11-30,2.23e-06
2021XV,,2021XV,,2045-11-30,2045-11-30,0.00036
2021XV,,2021XV,,2059-11-30,2059-11-30,6.35e-10
2021XV4,,2021XV4,,2090-05-29,2090-05-29,4.8e-08
2021XV4,,2021XV4,,2103-05-31,2103-05-31,1.2005000000000002e-07
2021XX4,,2021XX4,,2120-12-14,2120-12-14,3.5130000000000003e-07
2021XX4,,2021XX4,,2118-12-14,2118-12-14,6e-07
2021XY3,,2021XY3,,2072-12-06,2072-12-06,5.9e-06
2021XY3,,2021XY3,,2074-12-07,2074-12-07,2.5e-06
2021XY3,,2021XY3,,2067-12-07,2067-12-07,1.08e-07
2021XZ2,,2021XZ2,,2113-12-14,2113-12-14,3.75e-07
2021XZ2,,2021XZ2,,2116-12-12,2116-12-12,1.759e-07
2021XZ5,,2021XZ5,,2122-06-09,2122-06-09,3.75e-09
2021XZ5,,2021XZ5,,2111-12-11,2111-12-11,5.36e-08
2021XZ5,,2021XZ5,,2104-12-10,2104-12-10,5.24e-07
2021XZ5,,2021XZ5,,2110-12-10,2110-12-10,1.76e-08
2021XZ5,,2021XZ5,,2091-12-10,2091-12-10,9.95e-08
2021XZ5,,2021XZ5,,2078-12-09,2078-12-09,4.25e-06
2021YB,,2021YB,,2099-12-22,2099-12-22,2.31e-09
2021YB,,2021YB,,2119-12-23,2119-12-23,2.08e-07
2021YB,,2021YB,,2120-12-22,2120-12-22,6.57e-07
2021YK,,2021YK,,2118-01-05,2118-01-05,4.05e-07
2021YK,,2021YK,,2090-07-05,2090-07-05,6.59e-09
2021YK,,2021YK,,2099-01-04,2099-01-04,2.85e-05
2021YK,,2021YK,,2107-01-05,2107-01-05,1.639e-07
2021YK,,2021YK,,2113-01-05,2113-01-05,3.02e-07
2021YK,,2021YK,,2122-01-05,2122-01-05,2.44e-08
2021YK,,2021YK,,2122-04-02,2122-04-02,1.03e-07
2021YW,,2021YW,,2106-12-24,2106-12-24,3.001787e-07
2021YW,,2021YW,,2107-12-25,2107-12-25,4.1612e-06
2021YW,,2021YW,,2105-12-24,2105-12-24,2.47343e-07
2021YW,,2021YW,,2109-12-24,2109-12-24,4.13e-09
2021YW,,2021YW,,2108-12-24,2108-12-24,6.5383e-07
2021YW,,2021YW,,2104-12-24,2104-12-24,3.68e-09
2021YW,,2021YW,,2093-12-23,2093-12-23,5.18e-08
2021YW,,2021YW,,2102-12-24,2102-12-24,4.1430999999999996e-08
2021YW,,2021YW,,2101-12-24,2101-12-24,1.50956e-05
2021YW,,2021YW,,2100-12-24,2100-12-24,9.081000000000002e-08
2021YW,,2021YW,,2099-12-24,2099-12-24,9.65e-09
2021YW,,2021YW,,2098-12-23,2098-12-23,1.7997000000000002e-07
2021YW,,2021YW,,2097-12-23,2097-12-23,2.34e-07
2021YW,,2021YW,,2103-12-25,2103-12-25,1.3602432e-06
2022AB4,,2022AB4,,2107-01-13,2107-01-13,5.58e-10
2022AB4,,2022AB4,,2113-01-13,2113-01-13,9.83e-09
2022AB4,,2022AB4,,2116-01-13,2116-01-13,2.79e-08
2022AB4,,2022AB4,,2117-01-13,2117-01-13,1.437e-10
2022AB4,,2022AB4,,2119-01-13,2119-01-13,4.4339000000000004e-08
2022AE6,,2022AE6,,2105-01-26,2105-01-26,2.47e-07
2022AE6,,2022AE6,,2084-01-25,2084-01-25,9.87e-07
2022AO1,,2022AO1,,2114-01-05,2114-01-05,3.64e-07
2022AO1,,2022AO1,,2117-01-05,2117-01-05,2.33e-08
2022AO1,,2022AO1,,2113-01-05,2113-01-05,2.68e-08
2022AP1,,2022AP1,,2122-01-02,2122-01-02,1.39e-08
2022AP1,,2022AP1,,2103-01-04,2103-01-04,3.75e-07
2022AP1,,2022AP1,,2121-01-03,2121-01-03,2.05e-08
2022AP1,,2022AP1,,2113-01-03,2113-01-03,1.17e-07
2022AP1,,2022AP1,,2107-01-05,2107-01-05,4.38e-08
2022AP1,,2022AP1,,2098-01-02,2098-01-02,6.88e-08
2022AP1,,2022AP1,,2066-01-02,2066-01-02,4.97e-10
2022AP1,,2022AP1,,2085-01-02,2085-01-02,2.96e-08
2022AP1,,2022AP1,,2091-01-02,2091-01-02,9.16e-08
2022AP1,,2022AP1,,2064-01-03,2064-01-03,6.49e-08
2022AP1,,2022AP1,,2059-01-02,2059-01-02,7.86e-08
2022AP1,,2022AP1,,2076-01-03,2076-01-03,4.44e-05
2022AP1,,2022AP1,,2071-01-02,2071-01-03,1.49704e-05
2022AP1,,2022AP1,,2083-01-02,2083-01-02,1.03e-07
2022AT1,,2022AT1,,2122-01-04,2122-01-04,3.7e-07
2022AT2,,2022AT2,,2080-01-14,2080-01-14,0.000722
2022AU,,2022AU,,2089-01-03,2089-01-03,2.65e-09
2022AU,,2022AU,,2108-01-05,2108-01-05,1.2e-05
2022AU,,2022AU,,2106-01-04,2106-01-04,1.73e-07
2022AU,,2022AU,,2105-01-04,2105-01-04,6.21e-07
2022AU,,2022AU,,2099-01-04,2099-01-04,1.16e-05
2022AU,,2022AU,,2104-01-05,2104-01-05,1.95e-07
2022AU,,2022AU,,2096-01-04,2096-01-04,3.8400764e-05
2022AU,,2022AU,,2094-01-03,2094-01-03,5.6e-06
2022AU,,2022AU,,2093-01-03,2093-01-03,2.87e-06
2022AU,,2022AU,,2092-01-04,2092-01-04,1.91e-08
2022AU,,2022AU,,2091-01-04,2091-01-04,2.9907199999999997e-06
2022AU,,2022AU,,2090-01-03,2090-01-03,7.67e-08
2022AU,,2022AU,,2098-01-03,2098-01-03,3.7350000000000002e-06
2022AV13,,2022AV13,,2112-01-05,2112-01-08,8.306e-08
2022AV13,,2022AV13,,2108-01-03,2108-01-07,5.3165e-09
2022AV13,,2022AV13,,2110-01-12,2110-01-12,2.61e-09
2022AV13,,2022AV13,,2111-01-02,2111-01-09,2.3159999999999998e-07
2022AV13,,2022AV13,,2113-01-11,2113-01-11,1.57e-08
2022AV13,,2022AV13,,2120-09-28,2120-09-28,5.69e-10
2022AV13,,2022AV13,,2116-01-03,2116-01-03,1.66e-09
2022AV13,,2022AV13,,2117-01-02,2117-01-03,3.895e-07
2022AV13,,2022AV13,,2117-01-12,2117-01-12,1.92e-09
2022AV13,,2022AV13,,2120-01-03,2120-01-03,1.38e-09
2022AV13,,2022AV13,,2105-01-02,2105-01-02,3.24393e-08
2022AV13,,2022AV13,,2121-01-06,2121-01-07,4.109e-08
2022AV13,,2022AV13,,2115-01-06,2115-01-06,1.07e-08
2022AV13,,2022AV13,,2103-01-10,2103-01-11,3.4321e-07
2022AV13,,2022AV13,,2100-09-25,2100-09-25,5.9e-09
2022AV13,,2022AV13,,2101-01-03,2101-01-03,1.1950000000000001e-08
2022AV13,,2022AV13,,2060-01-05,2060-01-05,2.3e-07
2022AV13,,2022AV13,,2102-01-03,2102-01-03,3.259e-08
2022AV13,,2022AV13,,2074-01-01,2074-01-04,4.6759999999999997e-08
2022AV13,,2022AV13,,2077-01-08,2077-01-08,3.51e-09
2022AV13,,2022AV13,,2082-01-02,2082-01-02,9.14e-08
2022AV13,,2022AV13,,2085-01-01,2085-01-01,2.083e-07
2022AV13,,2022AV13,,2071-01-02,2071-01-02,4.78e-07
2022AV13,,2022AV13,,2092-01-05,2092-01-05,1.16e-07
2022AV13,,2022AV13,,2094-01-01,2094-01-01,9.3e-11
2022AV13,,2022AV13,,2095-01-07,2095-01-07,4.76e-11
2022AV13,,2022AV13,,2097-01-09,2097-01-09,2.77408e-07
2022AV13,,2022AV13,,2100-01-07,2100-01-10,4.209007e-07
2022AV13,,2022AV13,,2088-01-02,2088-01-02,4.8e-10
2022AV13,,2022AV13,,2099-01-02,2099-01-02,1.1047e-06
2022AY5,,2022AY5,,2109-01-11,2109-01-11,2.05e-09
2022AY6,,2022AY6,,2084-01-19,2084-01-19,2.92e-08
2022BA7,,2022BA7,,2117-01-27,2117-01-27,1.28e-10
2022BD1,,2022BD1,,2122-01-29,2122-01-29,4.57e-11
2022BE3,,2022BE3,,2050-08-04,2050-08-04,1.48e-09
2022BF,,2022BF,,2097-01-27,2097-01-27,1.76e-07
2022BF,,2022BF,,2099-01-27,2099-01-27,4.62e-07
2022BK7,,2022BK7,,2075-01-10,2075-01-10,9.41e-11
2022BM3,,2022BM3,,2120-01-25,2120-01-25,2.51e-09
2022BM3,,2022BM3,,2097-01-24,2097-01-24,7.28e-09
2022BM3,,2022BM3,,2115-01-25,2115-01-25,4.76e-11
2022BO1,,2022BO1,,2119-01-29,2119-01-29,2.83e-08
2022BT,,2022BT,,2122-01-22,2122-01-22,7.77e-06
2022BT,,2022BT,,2121-01-23,2121-01-23,7.71e-09
2022BT,,2022BT,,2120-01-23,2120-01-23,1.16e-07
2022BT,,2022BT,,2119-01-23,2119-01-23,2.474e-07
2022BT,,2022BT,,2118-01-23,2118-01-23,1.255e-06
2022BT,,2022BT,,2117-01-23,2117-01-23,3.4311e-07
2022BT,,2022BT,,2114-01-22,2114-01-22,7.22e-09
2022BT,,2022BT,,2113-01-22,2113-01-23,3.132e-07
2022BT,,2022BT,,2112-01-23,2112-01-23,2.559e-07
2022BT,,2022BT,,2111-01-23,2111-01-23,4.0200000000000005e-06
2022BT,,2022BT,,2109-01-22,2109-01-23,6.025e-06
2022BT,,2022BT,,2108-01-24,2108-01-24,5.87e-08
2022BT,,2022BT,,2107-01-23,2107-01-23,2.119e-06
2022BT,,2022BT,,2080-01-23,2080-01-23,8.37e-08
2022BT,,2022BT,,2104-01-23,2104-01-23,8.45e-09
2022BT,,2022BT,,2103-01-24,2103-01-24,0.000152
2022BT,,2022BT,,2102-01-23,2102-01-23,1.264e-06
2022BT,,2022BT,,2101-01-23,2101-01-23,1.52e-07
2022BT,,2022BT,,2100-01-22,2100-01-23,1.4219e-05
2022BT,,2022BT,,2098-01-23,2098-01-23,1.36e-05
2022BT,,2022BT,,2097-01-22,2097-01-22,2.63e-07
2022BT,,2022BT,,2096-01-22,2096-01-23,6.7e-07
2022BT,,2022BT,,2094-01-22,2094-01-23,0.00014900056599999998
2022BT,,2022BT,,2093-01-22,2093-01-22,9.16e-06
2022BT,,2022BT,,2092-01-23,2092-01-23,4.1100400000000004e-05
2022BT,,2022BT,,2090-01-22,2090-01-22,1.8130000000000002e-07
2022BT,,2022BT,,2086-01-22,2086-01-22,1.22e-05
2022BT,,2022BT,,2085-01-22,2085-01-22,1.15e-07
2022BT,,2022BT,,2106-01-23,2106-01-23,1.3062294399999999e-05
2022BU6,,2022BU6,,2108-02-14,2108-02-14,1.61e-10
2022BY39,,2022BY39,,2111-02-08,2111-02-08,8.13e-08
2022BY39,,2022BY39,,2107-01-22,2107-01-22,0.0006180999999999999
2022CA1,,2022CA1,,2055-04-28,2055-04-28,1.01e-07
2022CA1,,2022CA1,,2122-04-27,2122-04-27,5.49e-08
2022CA1,,2022CA1,,2117-04-27,2117-04-27,1.36e-08
2022CA1,,2022CA1,,2116-04-27,2116-04-27,2.47e-05
2022CA1,,2022CA1,,2116-01-29,2116-01-29,9.78e-08
2022CA1,,2022CA1,,2112-04-26,2112-04-26,2.04e-09
2022CA1,,2022CA1,,2122-01-29,2122-01-29,2.65e-09
2022CA1,,2022CA1,,2080-03-06,2080-03-06,4.59e-09
2022CA1,,2022CA1,,2111-01-22,2111-01-22,1.33e-11
2022CA1,,2022CA1,,2057-04-27,2057-04-27,2.76e-08
2022CA1,,2022CA1,,2062-04-28,2062-04-28,6.5e-07
2022CA1,,2022CA1,,2072-04-27,2072-04-27,1.11e-09
2022CA1,,2022CA1,,2071-04-28,2071-04-28,8.95e-09
2022CA1,,2022CA1,,2077-04-28,2077-04-28,4.05e-09
2022CA1,,2022CA1,,2066-04-28,2066-04-28,1.48e-08
2022CB3,,2022CB3,,2075-02-06,2075-02-06,1.72e-11
2022CB3,,2022CB3,,2083-02-07,2083-02-07,5.27e-10
2022CB3,,2022CB3,,2085-02-06,2085-02-06,2.01e-11
2022CB3,,2022CB3,,2089-02-05,2089-02-06,1.3218199999999999e-07
2022CB3,,2022CB3,,2093-02-06,2093-02-06,2.509e-07
2022CB3,,2022CB3,,2095-02-07,2095-02-07,3.5e-08
2022CB3,,2022CB3,,2097-02-06,2097-02-06,9.19e-09
2022CB3,,2022CB3,,2101-02-07,2101-02-07,1e-10
2022CB3,,2022CB3,,2114-02-08,2114-02-08,4.88e-08
2022CB3,,2022CB3,,2120-02-08,2120-02-08,5.38e-10
2022CB3,,2022CB3,,2087-02-07,2087-02-07,4.81e-07
2022CE5,,2022CE5,,2115-11-12,2115-11-12,5.55e-09
2022CE5,,2022CE5,,2103-02-13,2103-02-13,3.32e-11
2022CE5,,2022CE5,,2103-11-01,2103-11-01,2e-11
2022CE5,,2022CE5,,2111-11-12,2111-11-12,3.4999999999999996e-08
2022CL3,,2022CL3,,2093-02-13,2093-02-13,1.06e-06
2022CL7,,2022CL7,,2122-02-14,2122-02-14,3.03e-07
2022CL7,,2022CL7,,2067-02-13,2067-02-13,7.36e-08
2022CS,,2022CS,,2072-01-27,2072-01-27,3.5709999999999998e-06
2022CS7,,2022CS7,,2114-02-18,2114-02-18,1.52e-11
2022CU4,,2022CU4,,2121-02-05,2121-02-05,1.37e-06
2022CU4,,2022CU4,,2119-02-05,2119-02-05,8.359999999999999e-07
2022CU4,,2022CU4,,2118-02-05,2118-02-05,3.8441999999999995e-06
2022CU4,,2022CU4,,2115-02-05,2115-02-05,7.601999999999999e-07
2022CU4,,2022CU4,,2114-02-06,2114-02-06,1.32e-05
2022CU4,,2022CU4,,2110-02-05,2110-02-05,5.671999999999999e-07
2022CU4,,2022CU4,,2105-02-05,2105-02-05,9.4e-07
2022CU4,,2022CU4,,2108-02-05,2108-02-06,2.031e-06
2022CU4,,2022CU4,,2099-02-04,2099-02-04,9.339999999999999e-06
2022CU4,,2022CU4,,2097-02-04,2097-02-04,3.5e-07
2022CU4,,2022CU4,,2096-02-05,2096-02-05,3.19e-08
2022CU4,,2022CU4,,2093-02-04,2093-02-04,2.14e-08
2022CU4,,2022CU4,,2090-02-04,2090-02-04,1.083e-06
2022CU4,,2022CU4,,2088-02-04,2088-02-04,2.19e-06
2022CU4,,2022CU4,,2087-02-05,2087-02-05,2.33e-06
2022CU4,,2022CU4,,2101-02-05,2101-02-05,3.33e-06
2022CU4,,2022CU4,,2104-02-05,2104-02-06,1.306e-06
2022DA3,,2022DA3,,2071-03-02,2071-03-02,5.58e-09
2022DA3,,2022DA3,,2077-03-01,2077-03-01,5.56e-07
2022DA3,,2022DA3,,2078-03-02,2078-03-02,9.66e-11
2022DA3,,2022DA3,,2079-03-02,2079-03-02,1.53e-08
2022DA3,,2022DA3,,2110-03-03,2110-03-03,1.13e-09
2022DO2,,2022DO2,,2113-02-24,2113-02-24,2.52e-07
2022DO2,,2022DO2,,2107-02-25,2107-02-25,1.88e-09
2022DO3,,2022DO3,,2086-02-27,2086-02-27,3.94e-07
2022DO3,,2022DO3,,2115-02-28,2115-02-28,8.01e-07
2022DT4,,2022DT4,,2112-02-28,2112-02-28,1.81e-07
2022DT4,,2022DT4,,2115-02-28,2115-02-28,3.37e-07
2022DT4,,2022DT4,,2118-02-27,2118-02-27,4.07e-08
2022DT4,,2022DT4,,2099-02-27,2099-02-27,8.68e-06
2022DT4,,2022DT4,,2102-02-28,2102-02-28,9.51e-07
2022ED,,2022ED,,2115-02-22,2115-02-22,1.59e-07
2022EE1,,2022EE1,,2101-02-22,2101-02-22,2.19e-09
2022EF1,,2022EF1,,2108-03-05,2108-03-06,6.825400000000001e-07
2022EF1,,2022EF1,,2100-03-04,2100-03-04,4.33e-10
2022EF1,,2022EF1,,2101-03-04,2101-03-04,2.46e-10
